"BR","Gravidade","Hour","KMArredondado","tx_RestVisibi","tx_CondPista","tx_TipoAcident","tx_CausaAcident","tx_TracadoVia","DiaSemana","tx_Gravidade"
101,1,19,50,0.003,0.802,0.218,0.255,0.812,1,1.001953672
101,1,16,50,0.031,0.802,0.218,0.375,0.812,7,1.020187944
101,1,9,50,0.923,0.802,0.218,0.039,0.812,6,1.601079752
101,1,10,50,0.923,0.802,0.218,0.028,0.812,4,1.601079752
101,1,10,50,0.923,0.802,0.218,0.038,0.812,6,1.601079752
101,1,17,50,0.923,0.802,0.218,0.375,0.812,3,1.601079752
101,1,10,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,12,50,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,7,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,12,50,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,10,50,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,18,50,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,13,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,15,50,0.923,0.802,0.218,0.255,0.812,2,1.601079752
101,1,12,50,0.923,0.802,0.218,0.255,0.152,1,1.112517392
101,1,13,50,0.923,0.802,0.218,0.255,0.812,6,1.601079752
101,1,15,50,0.923,0.802,0.218,0.255,0.812,3,1.601079752
101,1,14,50,0.923,0.802,0.091,0.038,0.037,7,1.027389102
101,1,9,50,0.923,0.802,0.091,0.375,0.037,6,1.027389102
101,1,15,50,0.923,0.802,0.091,0.375,0.812,6,1.601079752
101,1,14,50,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,1,18,50,0.923,0.802,0.301,0.375,0.812,6,1.601079752
101,1,5,50,0.923,0.802,0.301,0.045,0.812,4,1.601079752
101,1,8,50,0.923,0.802,0.034,0.375,0.812,3,1.601079752
101,1,16,50,0.923,0.802,0.091,0.375,0.812,1,1.601079752
101,1,19,50,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,9,51,0.923,0.802,0.034,0.255,0.812,5,1.601079752
101,1,16,51,0.923,0.802,0.301,0.089,0.812,5,1.601079752
101,1,2,51,0.923,0.135,0.026,0.039,0.812,6,1.10117926
101,1,12,51,0.923,0.802,0.218,0.375,0.037,1,1.027389102
101,1,18,51,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,1,13,51,0.923,0.802,0.301,0.089,0.152,7,1.112517392
101,1,10,52,0.923,0.802,0.301,0.375,0.812,3,1.601079752
101,1,10,52,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,11,52,0.923,0.802,0.218,0.375,0.812,5,1.601079752
101,1,12,52,0.923,0.802,0.091,0.375,0.812,5,1.601079752
101,0,6,54,0.923,0.802,0.034,0.375,0.812,3,0.601079752
101,0,7,55,0.923,0.802,0.301,0.089,0.812,4,0.601079752
101,1,7,55,0.923,0.802,0.301,0.375,0.812,3,1.601079752
101,0,16,56,0.923,0.802,0.003,0.255,0.812,5,0.601079752
101,0,8,56,0.923,0.802,0.301,0.089,0.812,1,0.601079752
101,1,22,57,0.923,0.802,0.301,0.089,0.812,4,1.601079752
101,1,5,57,0.923,0.135,0.026,0.039,0.812,4,1.10117926
101,1,12,58,0.923,0.025,0.056,0.028,0.152,5,1.0035074
101,1,21,58,0.923,0.802,0.043,0.255,0.152,1,1.112517392
101,1,11,59,0.923,0.802,0.301,0.038,0.812,3,1.601079752
101,1,6,59,0.923,0.802,0.301,0.089,0.812,3,1.601079752
101,1,17,59,0.923,0.025,0.301,0.255,0.812,1,1.0187369
101,0,5,60,0.031,0.009,0.104,0.255,0.812,4,0.000226548
101,1,16,60,0.923,0.802,0.056,0.375,0.152,7,1.112517392
101,1,10,60,0.923,0.802,0.218,0.375,0.152,4,1.112517392
101,0,14,60,0.923,0.802,0.218,0.375,0.812,3,0.601079752
101,0,8,60,0.923,0.025,0.218,0.024,0.152,5,0.0035074
101,0,17,60,0.923,0.802,0.301,0.038,0.812,5,0.601079752
101,1,14,61,0.923,0.802,0.218,0.255,0.812,1,1.601079752
101,1,8,61,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,0,20,62,0.923,0.802,0.218,0.375,0.812,3,0.601079752
101,1,10,63,0.923,0.025,0.301,0.089,0.812,2,1.0187369
101,1,7,63,0.026,0.802,0.218,0.255,0.812,3,1.016931824
101,1,7,63,0.031,0.802,0.218,0.255,0.812,3,1.020187944
101,1,14,63,0.923,0.802,0.301,0.255,0.812,6,1.601079752
101,1,20,64,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,0,9,64,0.923,0.802,0.301,0.089,0.812,6,0.601079752
101,1,10,64,0.026,0.802,0.218,0.375,0.812,2,1.016931824
101,1,9,64,0.923,0.802,0.218,0.375,0.812,3,1.601079752
101,1,7,65,0.923,0.802,0.301,0.089,0.812,1,1.601079752
101,1,6,65,0.923,0.802,0.301,0.039,0.812,1,1.601079752
101,1,13,65,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,1,10,66,0.923,0.802,0.301,0.089,0.812,4,1.601079752
101,1,8,66,0.923,0.802,0.301,0.375,0.812,6,1.601079752
101,1,8,66,0.923,0.802,0.301,0.089,0.812,3,1.601079752
101,1,12,67,0.923,0.802,0.032,0.375,0.812,5,1.601079752
101,0,19,67,0.923,0.802,0.218,0.024,0.812,3,0.601079752
101,1,11,67,0.923,0.025,0.032,0.375,0.812,5,1.0187369
101,1,20,67,0.923,0.802,0.301,0.375,0.812,4,1.601079752
101,1,19,68,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,17,68,0.923,0.802,0.301,0.089,0.812,2,1.601079752
101,1,7,68,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,19,68,0.923,0.802,0.091,0.045,0.812,7,1.601079752
101,1,23,68,0.923,0.802,0.301,0.375,0.812,4,1.601079752
101,1,13,68,0.923,0.802,0.032,0.255,0.152,6,1.112517392
101,1,16,68,0.923,0.802,0.301,0.375,0.037,4,1.027389102
101,1,16,68,0.923,0.802,0.301,0.089,0.812,2,1.601079752
101,1,17,68,0.923,0.802,0.301,0.375,0.812,4,1.601079752
101,1,14,69,0.923,0.802,0.034,0.375,0.812,1,1.601079752
101,1,17,69,0.923,0.802,0.301,0.089,0.812,3,1.601079752
101,1,16,69,0.923,0.025,0.301,0.089,0.812,5,1.0187369
101,1,18,69,0.923,0.025,0.032,0.028,0.812,2,1.0187369
101,1,15,69,0.026,0.802,0.218,0.255,0.812,5,1.016931824
101,1,12,69,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,13,69,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,17,69,0.923,0.802,0.218,0.255,0.812,3,1.601079752
101,1,15,69,0.923,0.802,0.301,0.255,0.812,4,1.601079752
101,1,15,69,0.923,0.802,0.104,0.255,0.812,7,1.601079752
101,0,15,69,0.031,0.802,0.091,0.375,0.812,1,0.020187944
101,0,11,70,0.923,0.135,0.301,0.375,0.152,6,0.01893996
101,1,19,70,0.026,0.802,0.218,0.375,0.812,6,1.016931824
101,1,9,70,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,23,70,0.923,0.802,0.091,0.255,0.812,4,1.601079752
101,1,15,70,0.923,0.802,0.301,0.089,0.812,3,1.601079752
101,1,9,71,0.923,0.802,0.218,0.089,0.812,6,1.601079752
101,1,4,71,0.026,0.802,0.104,0.037,0.152,7,1.003169504
101,1,23,71,0.031,0.802,0.091,0.255,0.812,3,1.020187944
101,1,16,71,0.923,0.802,0.034,0.255,0.812,4,1.601079752
101,1,8,71,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,0,17,71,0.923,0.802,0.301,0.089,0.812,5,0.601079752
101,1,23,73,0.923,0.802,0.301,0.375,0.812,2,1.601079752
101,1,15,74,0.923,0.025,0.301,0.028,0.812,5,1.0187369
101,1,11,74,0.923,0.025,0.301,0.375,0.812,5,1.0187369
101,1,8,74,0.923,0.802,0.036,0.048,0.152,5,1.112517392
101,0,7,74,0.923,0.802,0.036,0.048,0.152,2,0.112517392
101,0,16,75,0.923,0.802,0.218,0.375,0.812,2,0.601079752
101,0,8,75,0.923,0.802,0.301,0.089,0.812,4,0.601079752
101,0,10,75,0.923,0.025,0.218,0.375,0.812,2,0.0187369
101,0,12,75,0.923,0.025,0.218,0.024,0.812,5,0.0187369
101,0,8,75,0.923,0.802,0.301,0.375,0.812,5,0.601079752
101,1,18,75,0.923,0.025,0.034,0.255,0.812,4,1.0187369
101,1,15,75,0.923,0.025,0.301,0.028,0.812,3,1.0187369
101,1,15,75,0.923,0.135,0.301,0.028,0.812,4,1.10117926
101,1,11,75,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,1,9,75,0.923,0.802,0.301,0.089,0.812,3,1.601079752
101,0,7,76,0.923,0.802,0.218,0.375,0.812,2,0.601079752
101,0,7,76,0.923,0.802,0.091,0.375,0.812,5,0.601079752
101,0,21,76,0.923,0.802,0.104,0.255,0.152,7,0.112517392
101,1,10,76,0.001,0.025,0.218,0.028,0.812,5,1.0000203
101,1,7,76,0.923,0.135,0.301,0.089,0.812,4,1.10117926
101,0,15,76,0.923,0.802,0.218,0.255,0.812,6,0.601079752
101,0,16,76,0.923,0.025,0.104,0.255,0.812,5,0.0187369
101,0,18,76,0.031,0.802,0.034,0.375,0.812,4,0.020187944
101,1,6,77,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,0,21,77,0.923,0.025,0.218,0.089,0.812,1,0.0187369
101,0,11,77,0.031,0.802,0.091,0.375,0.812,6,0.020187944
101,0,16,78,0.923,0.802,0.218,0.037,0.812,5,0.601079752
101,0,11,78,0.923,0.802,0.301,0.089,0.812,3,0.601079752
101,1,19,78,0.031,0.802,0.091,0.375,0.812,3,1.020187944
101,0,11,78,0.923,0.025,0.301,0.089,0.152,6,0.0035074
101,0,15,79,0.923,0.802,0.218,0.255,0.812,6,0.601079752
101,1,8,80,0.923,0.025,0.218,0.375,0.812,7,1.0187369
101,1,8,82,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,1,17,83,0.923,0.025,0.218,0.375,0.152,5,1.0035074
101,1,15,83,0.923,0.802,0.218,0.255,0.812,5,1.601079752
101,1,9,83,0.923,0.802,0.301,0.375,0.812,3,1.601079752
101,0,8,84,0.923,0.802,0.301,0.375,0.812,3,0.601079752
101,1,7,85,0.923,0.802,0.301,0.375,0.812,3,1.601079752
101,1,15,88,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,1,9,88,0.026,0.018,0.301,0.255,0.812,4,1.000380016
101,1,14,89,0.923,0.802,0.104,0.255,0.812,5,1.601079752
101,0,20,90,0.031,0.025,0.218,0.255,0.812,6,0.0006293
101,0,5,90,0.923,0.135,0.218,0.375,0.152,5,0.01893996
101,0,13,90,0.923,0.802,0.218,0.038,0.812,2,0.601079752
101,0,21,90,0.923,0.802,0.218,0.024,0.812,6,0.601079752
101,0,7,90,0.923,0.004,0.218,0.375,0.812,3,0.002997904
101,1,13,91,0.923,0.802,0.218,0.255,0.812,2,1.601079752
101,0,9,92,0.923,0.802,0.104,0.255,0.812,3,0.601079752
101,1,14,92,0.923,0.802,0.056,0.375,0.812,4,1.601079752
101,1,19,92,0.923,0.802,0.012,0.375,0.812,3,1.601079752
101,1,12,93,0.923,0.802,0.091,0.375,0.812,3,1.601079752
101,1,10,94,0.026,0.802,0.218,0.255,0.812,1,1.016931824
101,1,8,94,0.923,0.802,0.026,0.037,0.812,3,1.601079752
101,1,4,94,0.923,0.802,0.034,0.039,0.152,5,1.112517392
101,0,14,96,0.923,0.802,0.091,0.038,0.152,6,0.112517392
101,1,6,98,0.923,0.802,0.091,0.375,0.812,7,1.601079752
101,0,0,99,0.923,0.135,0.026,0.255,0.152,1,0.01893996
101,0,11,102,0.031,0.802,0.218,0.024,0.812,1,0.020187944
101,0,0,102,0.923,0.802,0.218,0.038,0.812,2,0.601079752
101,1,22,103,0.026,0.802,0.056,0.037,0.152,5,1.003169504
101,1,16,103,0.923,0.802,0.218,0.375,0.812,2,1.601079752
101,0,6,106,0.923,0.802,0.034,0.255,0.812,3,0.601079752
101,0,6,106,0.923,0.802,0.026,0.255,0.812,3,0.601079752
101,1,6,113,0.923,0.802,0.104,0.028,0.152,3,1.112517392
101,1,23,120,0.923,0.802,0.034,0.022,0.812,1,1.601079752
101,1,1,176,0.923,0.802,0.026,0.255,0.812,6,1.601079752
104,0,23,28,0.923,0.802,0.056,0.255,0.812,7,0.601079752
104,1,14,31,0.923,0.802,0.056,0.024,0.152,4,1.112517392
104,1,22,33,0.923,0.802,0.036,0.048,0.812,6,1.601079752
104,1,4,51,0.923,0.802,0.056,0.255,0.152,4,1.112517392
104,0,9,57,0.923,0.802,0.034,0.255,0.152,7,0.112517392
104,0,16,60,0.923,0.802,0.301,0.045,0.812,1,0.601079752
104,0,17,61,0.923,0.802,0.218,0.375,0.812,5,0.601079752
104,1,14,62,0.923,0.802,0.301,0.089,0.037,1,1.027389102
104,1,8,63,0.923,0.802,0.301,0.038,0.812,1,1.601079752
104,1,16,64,0.923,0.802,0.218,0.089,0.812,2,1.601079752
104,1,9,65,0.923,0.802,0.301,0.037,0.812,3,1.601079752
104,0,12,65,0.923,0.802,0.091,0.375,0.037,6,0.027389102
104,1,10,66,0.923,0.802,0.091,0.375,0.037,6,1.027389102
104,1,8,67,0.923,0.802,0.301,0.089,0.812,2,1.601079752
104,1,9,68,0.923,0.802,0.218,0.375,0.812,3,1.601079752
104,1,22,69,0.923,0.802,0.056,0.255,0.812,5,1.601079752
104,1,3,72,0.923,0.802,0.056,0.045,0.152,1,1.112517392
104,1,15,73,0.923,0.802,0.301,0.038,0.152,5,1.112517392
104,1,2,75,0.923,0.802,0.104,0.022,0.812,4,1.601079752
104,0,17,77,0.923,0.802,0.301,0.375,0.812,7,0.601079752
104,1,17,77,0.923,0.802,0.218,0.255,0.812,7,1.601079752
104,1,4,79,0.923,0.802,0.043,0.024,0.152,1,1.112517392
104,0,7,80,0.923,0.802,0.301,0.375,0.812,1,0.601079752
104,1,14,81,0.923,0.802,0.056,0.089,0.812,4,1.601079752
104,1,18,117,0.923,0.802,0.218,0.375,0.812,4,1.601079752
104,1,17,125,0.923,0.802,0.056,0.255,0.812,4,1.601079752
104,0,16,136,0.923,0.802,0.032,0.255,0.152,5,0.112517392
110,1,5,106,0.923,0.802,0.056,0.045,0.152,7,1.112517392
116,1,15,26,0.923,0.802,0.091,0.375,0.812,2,1.601079752
116,1,14,27,0.923,0.001,0.032,0.255,0.152,5,1.000140296
116,1,17,28,0.923,0.802,0.218,0.375,0.812,5,1.601079752
116,1,13,32,0.923,0.802,0.104,0.255,0.152,1,1.112517392
116,1,8,45,0.923,0.802,0.091,0.255,0.812,3,1.601079752
116,1,17,70,0.923,0.802,0.006,0.255,0.812,4,1.601079752
116,1,5,74,0.923,0.802,0.301,0.022,0.812,3,1.601079752
116,1,20,82,0.923,0.802,0.104,0.255,0.152,7,1.112517392
232,0,17,4,0.923,0.025,0.301,0.089,0.812,5,0.0187369
232,1,8,5,0.923,0.802,0.301,0.375,0.812,2,1.601079752
232,1,17,5,0.923,0.802,0.218,0.375,0.812,5,1.601079752
232,1,17,5,0.923,0.802,0.301,0.089,0.812,3,1.601079752
232,1,13,5,0.923,0.802,0.301,0.089,0.812,3,1.601079752
232,1,9,5,0.923,0.802,0.301,0.255,0.812,4,1.601079752
232,1,18,6,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,1,19,6,0.923,0.802,0.104,0.255,0.812,2,1.601079752
232,0,15,7,0.923,0.025,0.301,0.089,0.812,4,0.0187369
232,1,16,7,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,1,6,7,0.923,0.802,0.301,0.375,0.812,1,1.601079752
232,1,16,7,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,1,19,7,0.923,0.802,0.301,0.089,0.812,6,1.601079752
232,1,17,8,0.923,0.802,0.301,0.375,0.812,6,1.601079752
232,1,17,8,0.923,0.802,0.301,0.375,0.812,6,1.601079752
232,1,17,8,0.923,0.802,0.301,0.375,0.812,1,1.601079752
232,1,9,9,0.923,0.135,0.301,0.089,0.812,4,1.10117926
232,1,14,9,0.923,0.802,0.301,0.255,0.812,1,1.601079752
232,1,9,9,0.923,0.802,0.301,0.375,0.812,1,1.601079752
232,1,7,9,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,18,9,0.923,0.135,0.301,0.089,0.812,7,1.10117926
232,1,6,9,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,0,14,9,0.923,0.802,0.301,0.375,0.812,6,0.601079752
232,0,20,10,0.923,0.135,0.218,0.255,0.812,6,0.10117926
232,1,7,10,0.923,0.802,0.301,0.375,0.812,1,1.601079752
232,1,15,11,0.923,0.802,0.218,0.045,0.812,7,1.601079752
232,1,20,12,0.923,0.135,0.043,0.037,0.812,7,1.10117926
232,0,1,12,0.923,0.802,0.032,0.045,0.812,7,0.601079752
232,0,1,17,0.923,0.802,0.026,0.022,0.152,3,0.112517392
232,1,9,22,0.923,0.802,0.104,0.255,0.152,6,1.112517392
232,1,14,24,0.026,0.802,0.091,0.255,0.812,4,1.016931824
232,1,15,27,0.923,0.802,0.006,0.255,0.812,5,1.601079752
232,0,19,29,0.011,0.004,0.104,0.255,0.812,5,3.5728e-05
232,1,6,31,0.923,0.802,0.056,0.255,0.152,5,1.112517392
232,0,3,36,0.026,0.802,0.104,0.375,0.152,4,0.003169504
232,1,3,40,0.923,0.802,0.301,0.039,0.812,6,1.601079752
232,0,1,42,0.923,0.135,0.104,0.255,0.152,5,0.01893996
232,0,18,43,0.923,0.802,0.218,0.375,0.152,4,0.112517392
232,0,21,45,0.923,0.802,0.036,0.255,0.812,7,0.601079752
232,0,12,45,0.923,0.802,0.104,0.039,0.812,6,0.601079752
232,0,18,49,0.031,0.802,0.218,0.255,0.037,3,0.000919894
232,0,15,49,0.923,0.802,0.056,0.255,0.152,3,0.112517392
232,1,15,49,0.923,0.802,0.301,0.048,0.812,6,1.601079752
232,1,14,50,0.923,0.802,0.301,0.048,0.812,6,1.601079752
232,1,16,51,0.031,0.802,0.036,0.048,0.812,3,1.020187944
232,0,8,54,0.923,0.802,0.218,0.375,0.812,7,0.601079752
232,1,20,55,0.923,0.802,0.301,0.045,0.812,7,1.601079752
232,1,17,62,0.923,0.802,0.034,0.255,0.812,1,1.601079752
232,0,17,67,0.923,0.802,0.301,0.022,0.812,6,0.601079752
232,1,7,7,0.923,0.802,0.218,0.024,0.812,3,1.601079752
232,1,18,71,0.923,0.802,0.218,0.375,0.812,3,1.601079752
232,1,6,77,0.923,0.004,0.104,0.037,0.812,5,1.002997904
232,0,21,80,0.923,0.802,0.301,0.037,0.812,7,0.601079752
232,0,16,82,0.923,0.802,0.043,0.038,0.812,5,0.601079752
232,0,14,82,0.923,0.802,0.026,0.022,0.812,5,0.601079752
232,1,12,83,0.923,0.802,0.034,0.255,0.152,2,1.112517392
232,0,5,84,0.923,0.802,0.301,0.089,0.812,5,0.601079752
232,1,11,86,0.026,0.802,0.301,0.255,0.152,6,1.003169504
232,1,19,86,0.923,0.802,0.218,0.375,0.152,7,1.112517392
232,0,11,95,0.923,0.802,0.091,0.255,0.037,3,0.027389102
232,1,0,97,0.923,0.802,0.056,0.255,0.152,5,1.112517392
232,1,15,99,0.923,0.802,0.218,0.038,0.812,2,1.601079752
232,1,15,100,0.923,0.802,0.056,0.037,0.037,7,1.027389102
232,1,18,101,0.923,0.802,0.043,0.375,0.812,3,1.601079752
232,1,15,101,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,0,5,102,0.923,0.802,0.301,0.045,0.812,7,0.601079752
232,0,14,109,0.923,0.802,0.301,0.255,0.812,7,0.601079752
232,0,22,110,0.026,0.802,0.104,0.037,0.152,2,0.003169504
232,1,1,111,0.923,0.802,0.056,0.255,0.152,1,1.112517392
232,1,17,115,0.026,0.802,0.056,0.045,0.812,6,1.016931824
232,1,17,115,0.011,0.802,0.034,0.255,0.812,6,1.007163464
232,0,6,118,0.923,0.802,0.034,0.255,0.812,1,0.601079752
232,0,15,122,0.923,0.802,0.006,0.255,0.812,5,0.601079752
232,0,15,125,0.923,0.802,0.301,0.089,0.812,1,0.601079752
232,0,10,127,0.923,0.802,0.043,0.037,0.152,3,0.112517392
232,0,21,127,0.923,0.802,0.218,0.038,0.812,4,0.601079752
232,0,9,127,0.923,0.802,0.091,0.039,0.152,6,0.112517392
232,1,21,128,0.923,0.802,0.043,0.038,0.037,4,1.027389102
232,1,22,129,0.923,0.802,0.091,0.045,0.812,3,1.601079752
232,0,3,130,0.923,0.802,0.301,0.024,0.812,1,0.601079752
232,1,5,131,0.923,0.135,0.218,0.375,0.812,5,1.10117926
232,1,13,131,0.923,0.802,0.301,0.255,0.812,4,1.601079752
232,0,13,133,0.923,0.802,0.301,0.255,0.812,6,0.601079752
232,0,12,134,0.923,0.802,0.091,0.375,0.037,5,0.027389102
232,0,13,134,0.923,0.802,0.301,0.089,0.812,2,0.601079752
232,1,17,137,0.923,0.802,0.034,0.255,0.812,5,1.601079752
232,0,2,137,0.923,0.135,0.032,0.045,0.812,7,0.10117926
232,0,8,137,0.923,0.802,0.218,0.255,0.812,4,0.601079752
232,1,6,140,0.923,0.802,0.218,0.255,0.812,1,1.601079752
232,1,8,141,0.923,0.802,0.104,0.037,0.812,5,1.601079752
232,0,6,147,0.923,0.802,0.301,0.375,0.812,6,0.601079752
232,1,11,167,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,18,169,0.923,0.802,0.056,0.255,0.812,1,1.601079752
232,1,17,172,0.923,0.802,0.043,0.038,0.152,5,1.112517392
232,1,13,174,0.923,0.135,0.301,0.255,0.812,6,1.10117926
232,1,13,174,0.923,0.802,0.043,0.255,0.812,2,1.601079752
232,1,11,179,0.923,0.802,0.301,0.375,0.152,4,1.112517392
232,1,23,181,0.923,0.802,0.043,0.038,0.812,6,1.601079752
232,1,12,192,0.923,0.802,0.043,0.024,0.152,4,1.112517392
232,1,8,195,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,0,13,196,0.923,0.802,0.301,0.375,0.812,3,0.601079752
232,0,9,200,0.923,0.802,0.091,0.375,0.812,7,0.601079752
232,0,4,200,0.923,0.802,0.301,0.375,0.812,5,0.601079752
232,0,10,206,0.923,0.802,0.091,0.375,0.812,1,0.601079752
232,1,7,213,0.923,0.802,0.091,0.375,0.812,1,1.601079752
232,1,16,213,0.923,0.802,0.301,0.255,0.812,7,1.601079752
232,1,12,215,0.923,0.802,0.043,0.375,0.812,3,1.601079752
232,1,6,224,0.923,0.802,0.056,0.255,0.152,1,1.112517392
232,1,12,228,0.923,0.802,0.301,0.089,0.812,3,1.601079752
232,1,15,243,0.011,0.018,0.301,0.375,0.812,6,1.000160776
232,1,22,251,0.923,0.802,0.301,0.022,0.812,2,1.601079752
232,1,8,252,0.923,0.018,0.301,0.375,0.812,3,1.013490568
232,1,2,252,0.923,0.802,0.218,0.255,0.812,7,1.601079752
232,1,11,253,0.923,0.802,0.218,0.375,0.812,3,1.601079752
232,0,18,253,0.923,0.802,0.034,0.375,0.812,2,0.601079752
232,0,14,253,0.923,0.802,0.218,0.375,0.812,7,0.601079752
232,1,13,255,0.923,0.802,0.056,0.255,0.812,7,1.601079752
232,1,2,263,0.923,0.802,0.218,0.375,0.812,6,1.601079752
232,1,16,266,0.923,0.802,0.056,0.375,0.812,5,1.601079752
232,1,17,269,0.923,0.802,0.034,0.039,0.812,4,1.601079752
232,1,9,272,0.923,0.802,0.301,0.089,0.152,4,1.112517392
232,1,9,283,0.923,0.802,0.056,0.024,0.812,7,1.601079752
232,1,13,291,0.923,0.802,0.104,0.255,0.152,1,1.112517392
232,1,21,317,0.923,0.802,0.043,0.024,0.812,2,1.601079752
232,1,9,336,0.923,0.802,0.026,0.255,0.812,2,1.601079752
232,0,18,404,0.923,0.802,0.043,0.024,0.812,5,0.601079752
232,1,13,408,0.923,0.802,0.301,0.089,0.812,3,1.601079752
232,1,10,410,0.923,0.802,0.036,0.048,0.812,5,1.601079752
232,1,7,412,0.031,0.802,0.091,0.038,0.812,1,1.020187944
232,0,8,412,0.923,0.802,0.034,0.255,0.812,3,0.601079752
232,0,20,415,0.031,0.802,0.036,0.048,0.812,5,0.020187944
232,1,22,429,0.923,0.802,0.034,0.255,0.812,3,1.601079752
232,0,17,431,0.923,0.802,0.056,0.048,0.812,4,0.601079752
232,1,0,479,0.923,0.802,0.104,0.048,0.812,4,1.601079752
232,1,10,504,0.923,0.802,0.104,0.037,0.152,2,1.112517392
232,1,4,508,0.923,0.802,0.104,0.255,0.812,2,1.601079752
232,0,9,512,0.923,0.802,0.091,0.375,0.812,3,0.601079752
232,1,12,514,0.923,0.802,0.301,0.375,0.812,2,1.601079752
232,1,4,515,0.923,0.802,0.003,0.039,0.812,5,1.601079752
232,1,20,527,0.011,0.802,0.036,0.048,0.812,6,1.007163464
316,1,21,24,0.923,0.802,0.301,0.375,0.812,5,1.601079752
316,0,8,75,0.923,0.802,0.032,0.045,0.812,4,0.601079752
316,1,10,85,0.923,0.802,0.091,0.375,0.037,7,1.027389102
316,1,16,115,0.923,0.802,0.104,0.039,0.812,1,1.601079752
316,1,11,140,0.923,0.802,0.056,0.022,0.812,6,1.601079752
316,1,9,255,0.923,0.802,0.104,0.255,0.812,5,1.601079752
316,1,4,260,0.923,0.802,0.104,0.048,0.812,3,1.601079752
316,1,22,275,0.923,0.802,0.104,0.039,0.812,3,1.601079752
316,1,19,309,0.923,0.135,0.036,0.048,0.812,6,1.10117926
407,1,12,10,0.923,0.802,0.091,0.089,0.812,2,1.601079752
407,1,5,17,0.923,0.802,0.026,0.255,0.152,2,1.112517392
407,1,20,54,0.923,0.802,0.104,0.022,0.152,7,1.112517392
407,1,17,99,0.026,0.802,0.043,0.255,0.812,6,1.016931824
407,1,5,124,0.923,0.802,0.218,0.375,0.152,5,1.112517392
407,1,17,124,0.923,0.802,0.218,0.375,0.152,1,1.112517392
407,1,14,125,0.923,0.802,0.056,0.375,0.812,3,1.601079752
407,1,13,125,0.923,0.802,0.301,0.375,0.812,6,1.601079752
407,1,15,125,0.923,0.802,0.012,0.255,0.812,6,1.601079752
407,1,13,126,0.923,0.802,0.301,0.375,0.812,6,1.601079752
407,1,13,126,0.923,0.802,0.218,0.375,0.812,3,1.601079752
407,1,15,126,0.923,0.802,0.218,0.375,0.812,2,1.601079752
407,1,21,126,0.923,0.802,0.301,0.255,0.037,4,1.027389102
407,0,10,127,0.923,0.802,0.218,0.038,0.037,6,0.027389102
407,1,9,127,0.923,0.802,0.301,0.375,0.037,4,1.027389102
407,1,11,127,0.923,0.802,0.301,0.089,0.812,2,1.601079752
407,1,17,128,0.923,0.802,0.301,0.089,0.812,2,1.601079752
407,0,7,130,0.923,0.802,0.218,0.089,0.812,4,0.601079752
408,1,23,32,0.923,0.802,0.043,0.255,0.152,6,1.112517392
408,1,16,64,0.923,0.802,0.301,0.038,0.037,7,1.027389102
408,1,10,67,0.923,0.802,0.301,0.255,0.812,5,1.601079752
408,1,8,75,0.923,0.802,0.301,0.375,0.812,6,1.601079752
408,0,16,93,0.923,0.802,0.218,0.255,0.812,5,0.601079752
408,0,11,94,0.923,0.802,0.056,0.255,0.812,4,0.601079752
408,0,15,94,0.923,0.802,0.301,0.089,0.152,2,0.112517392
408,0,9,96,0.923,0.802,0.034,0.039,0.152,2,0.112517392
408,1,8,98,0.923,0.802,0.218,0.255,0.812,1,1.601079752
408,1,7,98,0.923,0.802,0.301,0.255,0.152,5,1.112517392
408,1,22,98,0.923,0.802,0.104,0.255,0.812,5,1.601079752
