@relation R_data_frame

@attribute BR numeric
@attribute Gravidade numeric
@attribute Hour numeric
@attribute KMArredondado numeric
@attribute tx_RestVisibi numeric
@attribute tx_CondPista numeric
@attribute tx_TipoAcident numeric
@attribute tx_CausaAcident numeric
@attribute tx_TracadoVia numeric
@attribute DiaSemana numeric
@attribute Periodo numeric
@attribute tx_Gravidade numeric

@data
101,1,7,66,0.923,0.802,0.056,0.037,0.812,7,2,3.06
101,1,15,66,0.923,0.802,0.218,0.375,0.152,1,3,2.524
101,1,15,67,0.923,0.802,0.218,0.255,0.812,2,3,3.06
101,1,16,67,0.923,0.802,0.218,0.255,0.812,5,3,3.06
101,0,18,67,0.031,0.802,0.218,0.375,0.812,3,4,1.336
101,1,15,68,0.026,0.802,0.301,0.375,0.812,7,3,2.332
101,1,21,68,0.031,0.802,0.218,0.375,0.812,5,4,2.336
101,1,21,68,0.923,0.802,0.034,0.375,0.812,5,4,3.06
101,1,19,68,0.923,0.802,0.218,0.375,0.152,1,4,2.524
101,1,18,68,0.923,0.802,0.301,0.089,0.812,5,4,3.06
101,1,6,68,0.923,0.802,0.301,0.089,0.812,1,2,3.06
101,1,11,68,0.923,0.802,0.218,0.255,0.812,4,2,3.06
101,1,10,68,0.923,0.802,0.218,0.255,0.812,5,2,3.06
101,1,17,68,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,1,8,68,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,18,68,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,1,18,68,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,6,68,0.923,0.802,0.301,0.089,0.812,5,2,3.06
101,1,17,68,0.026,0.135,0.301,0.037,0.812,1,3,1.79
101,1,8,68,0.923,0.802,0.218,0.255,0.152,5,2,2.524
101,0,15,69,0.923,0.802,0.032,0.038,0.037,2,3,1.431
101,1,9,69,0.923,0.135,0.218,0.255,0.812,1,2,2.518
101,1,15,69,0.923,0.135,0.218,0.255,0.812,1,3,2.518
101,1,15,69,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,18,69,0.923,0.802,0.218,0.375,0.812,2,4,3.06
101,1,19,69,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,22,69,0.923,0.802,0.301,0.375,0.812,5,4,3.06
101,1,13,69,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,0,16,69,0.923,0.802,0.218,0.375,0.812,2,3,2.06
101,1,17,70,0.923,0.802,0.301,0.037,0.812,2,3,3.06
101,0,8,70,0.923,0.802,0.218,0.039,0.812,4,2,2.06
101,0,8,70,0.923,0.802,0.301,0.089,0.812,5,2,2.06
101,1,11,70,0.923,0.802,0.218,0.255,0.812,1,2,3.06
101,0,8,71,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,1,10,71,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,10,71,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,16,71,0.923,0.802,0.301,0.255,0.812,2,3,3.06
101,1,5,71,0.923,0.802,0.032,0.255,0.152,2,2,2.524
101,1,6,72,0.923,0.802,0.301,0.089,0.812,1,2,3.06
101,1,9,72,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,20,73,0.923,0.802,0.301,0.089,0.152,5,4,2.524
101,1,6,73,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,1,9,74,0.923,0.802,0.026,0.039,0.152,4,2,2.524
101,1,20,74,0.923,0.802,0.032,0.255,0.812,3,4,3.06
101,0,5,75,0.923,0.135,0.104,0.255,0.812,7,2,1.518
101,1,6,75,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,10,77,0.923,0.802,0.218,0.039,0.152,3,2,2.524
101,0,16,77,0.923,0.802,0.091,0.037,0.037,7,3,1.431
101,0,2,77,0.923,0.135,0.104,0.048,0.812,4,1,1.518
101,0,18,78,0.923,0.135,0.301,0.255,0.812,1,4,1.518
101,0,11,78,0.923,0.802,0.218,0.375,0.812,6,2,2.06
101,0,11,78,0.923,0.802,0.218,0.089,0.812,5,2,2.06
101,0,14,78,0.923,0.802,0.218,0.255,0.812,5,3,2.06
101,0,9,78,0.923,0.802,0.301,0.037,0.812,5,2,2.06
101,1,10,78,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,0,17,79,0.923,0.802,0.218,0.375,0.812,4,3,2.06
101,0,18,79,0.923,0.802,0.218,0.375,0.812,7,4,2.06
101,1,19,80,0.923,0.802,0.036,0.048,0.812,4,4,3.06
101,1,19,80,0.923,0.802,0.218,0.375,0.812,4,4,3.06
101,1,18,80,0.923,0.802,0.218,0.089,0.812,5,4,3.06
101,1,18,80,0.923,0.802,0.218,0.255,0.812,4,4,3.06
101,1,13,80,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,1,23,80,0.923,0.802,0.218,0.375,0.812,6,4,3.06
101,1,8,80,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,19,80,0.923,0.802,0.218,0.375,0.812,4,4,3.06
101,0,12,80,0.923,0.802,0.091,0.038,0.812,4,3,2.06
101,0,16,80,0.923,0.802,0.301,0.039,0.037,4,3,1.431
101,0,11,80,0.923,0.802,0.301,0.375,0.812,7,2,2.06
101,0,9,81,0.923,0.135,0.218,0.255,0.812,1,2,1.518
101,0,18,81,0.923,0.802,0.218,0.375,0.812,1,4,2.06
101,0,12,81,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,12,81,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,0,17,81,0.923,0.802,0.218,0.255,0.812,4,3,2.06
101,0,18,81,0.923,0.802,0.091,0.255,0.812,2,4,2.06
101,1,8,81,0.923,0.802,0.218,0.255,0.812,4,2,3.06
101,1,11,82,0.026,0.802,0.301,0.375,0.812,5,2,2.332
101,1,17,82,0.923,0.802,0.034,0.255,0.152,5,3,2.524
101,1,18,82,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,10,82,0.923,0.802,0.218,0.255,0.152,3,2,2.524
101,1,18,82,0.923,0.802,0.301,0.255,0.812,1,4,3.06
101,0,10,82,0.026,0.802,0.012,0.255,0.812,4,2,1.332
101,0,11,82,0.923,0.802,0.301,0.089,0.812,4,2,2.06
101,0,14,82,0.923,0.802,0.301,0.089,0.812,5,3,2.06
101,1,15,83,0.923,0.802,0.301,0.375,0.812,7,3,3.06
101,1,7,83,0.031,0.802,0.218,0.375,0.812,2,2,2.336
101,1,12,83,0.923,0.802,0.218,0.028,0.812,5,3,3.06
101,1,15,83,0.923,0.802,0.218,0.375,0.812,6,3,3.06
101,1,11,83,0.923,0.802,0.091,0.375,0.812,4,2,3.06
101,1,19,83,0.923,0.802,0.301,0.375,0.812,1,4,3.06
101,1,17,83,0.923,0.802,0.301,0.089,0.812,2,3,3.06
101,1,1,83,0.923,0.802,0.032,0.037,0.812,2,1,3.06
101,1,16,83,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,0,8,84,0.026,0.135,0.218,0.255,0.812,1,2,0.79
101,0,19,84,0.031,0.802,0.218,0.255,0.812,2,4,1.336
101,1,17,84,0.923,0.802,0.218,0.255,0.812,4,3,3.06
101,1,12,84,0.923,0.802,0.043,0.024,0.812,1,3,3.06
101,1,15,84,0.923,0.802,0.301,0.255,0.152,6,3,2.524
101,1,19,85,0.923,0.802,0.301,0.048,0.812,5,4,3.06
101,1,18,85,0.923,0.802,0.301,0.045,0.812,6,4,3.06
101,1,13,85,0.923,0.802,0.056,0.048,0.812,6,3,3.06
101,1,8,86,0.923,0.802,0.034,0.038,0.812,6,2,3.06
101,1,22,86,0.923,0.802,0.218,0.045,0.812,6,4,3.06
101,0,12,87,0.923,0.802,0.026,0.037,0.152,4,3,1.524
101,0,15,87,0.923,0.802,0.056,0.039,0.812,5,3,2.06
101,0,9,88,0.923,0.135,0.218,0.255,0.812,1,2,1.518
101,1,14,89,0.923,0.802,0.006,0.255,0.812,1,3,3.06
101,1,15,89,0.923,0.802,0.056,0.037,0.812,7,3,3.06
101,0,20,90,0.923,0.802,0.012,0.045,0.812,6,4,2.06
101,0,17,90,0.923,0.802,0.043,0.038,0.812,3,3,2.06
101,0,15,90,0.923,0.802,0.301,0.028,0.812,4,3,2.06
101,0,20,90,0.923,0.802,0.301,0.375,0.812,1,4,2.06
101,0,14,90,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,1,14,90,0.923,0.802,0.218,0.022,0.812,4,3,3.06
101,0,12,91,0.923,0.802,0.301,0.255,0.812,7,3,2.06
101,1,12,92,0.031,0.802,0.091,0.375,0.152,1,3,1.8
101,1,22,92,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,7,92,0.923,0.009,0.301,0.255,0.812,1,2,2.416
101,1,18,93,0.031,0.802,0.218,0.255,0.812,1,4,2.336
101,1,15,93,0.923,0.802,0.301,0.255,0.812,1,3,3.06
101,1,10,94,0.031,0.001,0.032,0.255,0.812,1,2,1.685
101,1,6,94,0.031,0.018,0.301,0.375,0.152,2,2,1.163
101,1,22,94,0.031,0.802,0.104,0.255,0.152,4,4,1.8
101,1,20,94,0.923,0.802,0.218,0.089,0.812,1,4,3.06
101,1,12,94,0.923,0.802,0.301,0.038,0.812,4,3,3.06
101,1,11,94,0.923,0.802,0.301,0.255,0.812,1,2,3.06
101,1,7,94,0.923,0.802,0.032,0.255,0.812,1,2,3.06
101,0,18,95,0.923,0.802,0.218,0.255,0.152,3,4,1.524
101,0,15,95,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,1,10,97,0.923,0.802,0.032,0.255,0.812,5,2,3.06
101,1,10,97,0.923,0.802,0.218,0.028,0.812,1,2,3.06
101,1,11,97,0.923,0.802,0.218,0.089,0.812,1,2,3.06
101,0,6,98,0.923,0.802,0.218,0.024,0.812,2,2,2.06
101,1,18,100,0.923,0.025,0.218,0.375,0.812,5,4,2.429
101,1,17,100,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,1,21,102,0.031,0.802,0.034,0.255,0.812,4,4,2.336
101,0,15,102,0.923,0.802,0.091,0.375,0.812,5,3,2.06
101,0,9,102,0.923,0.802,0.032,0.039,0.812,4,2,2.06
101,1,20,103,0.031,0.802,0.034,0.255,0.812,1,4,2.336
101,1,5,103,0.923,0.802,0.218,0.037,0.812,1,2,3.06
101,0,17,104,0.923,0.802,0.218,0.255,0.812,4,3,2.06
101,1,14,115,0.923,0.802,0.026,0.039,0.152,4,3,2.524
101,0,1,117,0.923,0.802,0.034,0.255,0.812,5,1,2.06
101,0,7,126,0.923,0.802,0.218,0.375,0.812,6,2,2.06
101,0,10,126,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,7,129,0.923,0.802,0.301,0.038,0.812,7,2,2.06
101,1,8,129,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,0,17,131,0.923,0.802,0.301,0.375,0.812,7,3,2.06
101,0,21,135,0.923,0.135,0.104,0.037,0.152,7,4,0.983
101,0,14,147,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,1,13,164,0.923,0.802,0.034,0.037,0.152,4,3,2.524
101,0,19,164,0.923,0.802,0.301,0.255,0.812,3,4,2.06
101,0,14,165,0.923,0.802,0.104,0.255,0.812,5,3,2.06
101,1,4,183,0.923,0.802,0.056,0.037,0.152,4,1,2.524
101,1,21,184,0.923,0.802,0.301,0.037,0.812,7,4,3.06
101,1,23,185,0.026,0.802,0.301,0.375,0.812,3,4,2.332
101,0,18,185,0.923,0.802,0.091,0.375,0.812,7,4,2.06
101,0,6,192,0.923,0.802,0.091,0.037,0.152,7,2,1.524
101,0,19,1,0.011,0.135,0.104,0.255,0.812,5,4,0.778
101,0,5,3,0.923,0.135,0.104,0.375,0.152,2,2,0.983
101,0,7,3,0.923,0.135,0.104,0.255,0.152,6,2,0.983
101,0,6,4,0.923,0.135,0.034,0.037,0.152,4,2,0.983
101,1,18,5,0.923,0.018,0.104,0.048,0.812,7,4,2.423
101,1,7,6,0.923,0.135,0.301,0.255,0.812,1,2,2.518
101,0,8,6,0.923,0.135,0.218,0.028,0.812,1,2,1.518
101,0,5,6,0.923,0.009,0.301,0.037,0.812,1,2,1.416
101,0,14,15,0.923,0.802,0.104,0.039,0.812,1,3,2.06
101,0,15,16,0.923,0.009,0.056,0.037,0.812,7,3,1.416
101,1,13,21,0.923,0.135,0.034,0.037,0.812,5,3,2.518
101,0,6,22,0.923,0.135,0.104,0.255,0.812,5,2,1.518
101,0,3,24,0.923,0.135,0.034,0.255,0.812,4,1,1.518
101,0,14,24,0.923,0.802,0.218,0.375,0.812,2,3,2.06
101,0,17,30,0.923,0.135,0.104,0.375,0.812,5,3,1.518
101,1,10,33,0.923,0.135,0.218,0.375,0.812,3,2,2.518
101,1,7,33,0.923,0.135,0.301,0.037,0.812,3,2,2.518
101,1,22,33,0.026,0.018,0.104,0.022,0.152,6,4,1.159
101,1,22,33,0.923,0.802,0.056,0.028,0.812,4,4,3.06
101,1,15,33,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,0,17,39,0.923,0.135,0.104,0.255,0.812,7,3,1.518
101,1,12,41,0.923,0.135,0.301,0.375,0.812,7,3,2.518
101,1,14,42,0.923,0.802,0.218,0.375,0.152,7,3,2.524
101,1,17,42,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,1,7,43,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,19,44,0.923,0.802,0.012,0.375,0.812,5,4,3.06
101,0,11,44,0.923,0.802,0.218,0.375,0.812,5,2,2.06
101,0,14,44,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,9,45,0.923,0.802,0.034,0.037,0.812,7,2,2.06
101,1,15,45,0.923,0.802,0.301,0.255,0.812,2,3,3.06
101,1,6,46,0.923,0.802,0.091,0.255,0.812,3,2,3.06
101,1,19,46,0.923,0.802,0.301,0.375,0.812,5,4,3.06
101,1,15,47,0.923,0.802,0.091,0.375,0.812,7,3,3.06
101,1,8,47,0.923,0.802,0.056,0.255,0.812,6,2,3.06
101,1,9,47,0.923,0.802,0.218,0.255,0.812,6,2,3.06
101,1,7,49,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,0,17,49,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,9,49,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,17,49,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,1,12,50,0.923,0.135,0.301,0.375,0.812,7,3,2.518
101,1,10,50,0.923,0.802,0.218,0.028,0.812,2,2,3.06
101,1,14,50,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,1,19,50,0.923,0.802,0.218,0.375,0.812,1,4,3.06
101,1,16,50,0.923,0.802,0.218,0.375,0.812,6,3,3.06
101,1,16,50,0.923,0.802,0.218,0.375,0.812,1,3,3.06
101,1,9,50,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,10,50,0.923,0.802,0.218,0.089,0.812,3,2,3.06
101,1,14,50,0.923,0.802,0.091,0.038,0.812,2,3,3.06
101,1,14,50,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,1,18,50,0.923,0.802,0.301,0.375,0.812,3,4,3.06
101,1,23,50,0.923,0.802,0.002,0.255,0.812,2,4,3.06
101,1,10,51,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,13,51,0.923,0.135,0.301,0.375,0.812,7,3,2.518
101,1,8,51,0.923,0.018,0.091,0.375,0.812,4,2,2.423
101,1,13,51,0.923,0.802,0.218,0.255,0.812,1,3,3.06
101,1,5,51,0.923,0.802,0.091,0.375,0.812,5,2,3.06
101,1,10,51,0.923,0.802,0.301,0.375,0.812,3,2,3.06
101,1,16,52,0.923,0.802,0.301,0.038,0.812,5,3,3.06
101,1,9,53,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,0,16,54,0.923,0.802,0.218,0.089,0.812,4,3,2.06
101,1,5,55,0.923,0.802,0.036,0.048,0.812,6,2,3.06
101,1,4,55,0.923,0.802,0.036,0.048,0.812,6,1,3.06
101,1,14,55,0.923,0.802,0.218,0.375,0.812,3,3,3.06
101,1,12,55,0.923,0.802,0.104,0.038,0.812,4,3,3.06
101,0,13,56,0.923,0.802,0.006,0.039,0.152,2,3,1.524
101,1,11,57,0.923,0.802,0.301,0.255,0.812,6,2,3.06
101,1,20,58,0.923,0.135,0.301,0.255,0.812,2,4,2.518
101,1,8,58,0.923,0.135,0.218,0.375,0.812,1,2,2.518
101,1,9,59,0.923,0.135,0.301,0.089,0.812,2,2,2.518
101,1,17,60,0.923,0.802,0.301,0.089,0.812,5,3,3.06
101,0,21,60,0.923,0.802,0.218,0.375,0.812,1,4,2.06
101,0,11,60,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,12,61,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,1,6,61,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,8,61,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,1,17,61,0.923,0.802,0.301,0.089,0.812,1,3,3.06
101,1,7,62,0.923,0.135,0.301,0.089,0.812,5,2,2.518
101,1,11,63,0.923,0.802,0.218,0.037,0.812,5,2,3.06
101,1,7,63,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,1,20,63,0.923,0.802,0.104,0.255,0.812,7,4,3.06
101,1,23,63,0.923,0.802,0.218,0.045,0.812,3,4,3.06
101,1,11,64,0.923,0.135,0.301,0.089,0.812,6,2,2.518
101,1,10,64,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,7,64,0.923,0.009,0.301,0.089,0.812,7,2,2.416
101,0,3,65,0.923,0.802,0.104,0.255,0.812,6,1,2.06
101,1,17,65,0.923,0.802,0.034,0.048,0.812,6,3,3.06
101,1,13,65,0.031,0.802,0.301,0.089,0.812,2,3,2.336
101,1,16,65,0.923,0.802,0.006,0.255,0.812,4,3,3.06
101,1,8,65,0.923,0.802,0.301,0.089,0.812,2,2,3.06
101,1,6,65,0.923,0.135,0.301,0.089,0.812,4,2,2.518
101,1,18,66,0.923,0.802,0.091,0.089,0.812,5,4,3.06
101,1,15,66,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,1,11,66,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,1,15,66,0.923,0.802,0.301,0.089,0.812,2,3,3.06
101,1,19,66,0.923,0.135,0.218,0.375,0.812,2,4,2.518
101,1,7,66,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,1,18,66,0.923,0.802,0.218,0.375,0.812,1,4,3.06
101,1,11,67,0.923,0.135,0.218,0.089,0.812,1,2,2.518
101,0,18,67,0.923,0.802,0.218,0.255,0.812,3,4,2.06
101,1,12,67,0.923,0.802,0.301,0.089,0.812,1,3,3.06
101,1,20,67,0.031,0.135,0.104,0.255,0.812,5,4,1.794
101,1,18,67,0.923,0.135,0.218,0.375,0.812,2,4,2.518
101,1,23,67,0.923,0.802,0.056,0.255,0.812,6,4,3.06
101,1,19,67,0.923,0.802,0.218,0.255,0.812,1,4,3.06
101,1,10,67,0.923,0.004,0.218,0.375,0.812,2,2,2.412
101,0,8,67,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,1,4,68,0.923,0.802,0.034,0.255,0.812,1,1,3.06
101,1,18,68,0.923,0.802,0.301,0.089,0.812,2,4,3.06
101,1,7,68,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,19,68,0.923,0.135,0.301,0.089,0.812,2,4,2.518
101,1,13,68,0.923,0.802,0.218,0.255,0.812,6,3,3.06
101,1,23,68,0.923,0.802,0.301,0.039,0.812,5,4,3.06
101,1,16,68,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,1,8,68,0.026,0.802,0.301,0.375,0.152,4,2,1.796
101,1,13,68,0.923,0.802,0.218,0.375,0.037,2,3,2.431
101,1,13,68,0.923,0.802,0.301,0.089,0.812,5,3,3.06
101,1,15,68,0.923,0.135,0.218,0.375,0.812,1,3,2.518
101,1,11,68,0.923,0.802,0.301,0.255,0.812,3,2,3.06
101,0,13,69,0.923,0.135,0.301,0.089,0.812,1,3,1.518
101,0,8,69,0.923,0.802,0.301,0.089,0.812,6,2,2.06
101,0,9,69,0.026,0.802,0.218,0.375,0.812,5,2,1.332
101,1,12,69,0.026,0.135,0.218,0.375,0.812,1,3,1.79
101,1,13,69,0.923,0.802,0.301,0.089,0.812,2,3,3.06
101,0,17,69,0.923,0.802,0.218,0.089,0.812,4,3,2.06
101,0,11,69,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,13,69,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,1,18,70,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,12,70,0.923,0.802,0.218,0.255,0.037,1,3,2.431
101,1,12,70,0.923,0.802,0.218,0.255,0.152,1,3,2.524
101,1,15,70,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,1,12,70,0.923,0.802,0.002,0.255,0.152,1,3,2.524
101,1,15,70,0.923,0.802,0.104,0.375,0.812,4,3,3.06
101,1,4,70,0.923,0.135,0.026,0.039,0.812,5,1,2.518
101,1,5,70,0.923,0.135,0.301,0.089,0.812,6,2,2.518
101,1,18,70,0.923,0.135,0.301,0.089,0.812,2,4,2.518
101,1,23,70,0.923,0.802,0.301,0.375,0.812,3,4,3.06
101,1,16,70,0.923,0.802,0.032,0.045,0.812,6,3,3.06
101,0,8,70,0.923,0.802,0.012,0.255,0.812,1,2,2.06
101,0,17,70,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,1,16,71,0.923,0.802,0.034,0.045,0.812,5,3,3.06
101,1,11,71,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,17,71,0.923,0.802,0.301,0.089,0.812,4,3,3.06
101,1,10,71,0.923,0.802,0.301,0.089,0.812,2,2,3.06
101,0,10,71,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,0,12,71,0.923,0.802,0.091,0.375,0.812,2,3,2.06
101,0,15,72,0.923,0.802,0.301,0.089,0.812,7,3,2.06
101,1,17,72,0.923,0.802,0.218,0.375,0.812,2,3,3.06
101,1,10,73,0.031,0.802,0.301,0.089,0.812,1,2,2.336
101,1,14,73,0.923,0.802,0.034,0.255,0.812,3,3,3.06
101,1,8,73,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,0,7,74,0.923,0.802,0.301,0.089,0.812,5,2,2.06
101,1,8,74,0.923,0.802,0.301,0.039,0.812,1,2,3.06
101,1,7,74,0.923,0.135,0.032,0.089,0.812,6,2,2.518
101,1,17,74,0.923,0.802,0.301,0.089,0.812,5,3,3.06
101,1,1,74,0.923,0.802,0.032,0.255,0.812,7,1,3.06
101,0,7,74,0.923,0.135,0.301,0.089,0.812,2,2,1.518
101,0,8,75,0.923,0.802,0.301,0.039,0.812,5,2,2.06
101,1,22,76,0.923,0.135,0.006,0.255,0.812,4,4,2.518
101,1,22,76,0.923,0.802,0.104,0.255,0.812,5,4,3.06
101,1,12,77,0.923,0.802,0.301,0.024,0.812,1,3,3.06
101,1,17,78,0.923,0.802,0.218,0.255,0.037,3,3,2.431
101,0,18,78,0.923,0.135,0.218,0.255,0.812,4,4,1.518
101,0,18,78,0.923,0.135,0.091,0.255,0.812,1,4,1.518
101,0,10,78,0.031,0.802,0.218,0.255,0.812,2,2,1.336
101,0,21,78,0.923,0.802,0.034,0.375,0.812,3,4,2.06
101,0,19,78,0.923,0.802,0.218,0.375,0.812,1,4,2.06
101,0,9,78,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,0,10,78,0.923,0.802,0.301,0.255,0.152,2,2,1.524
101,1,11,78,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,7,78,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,0,7,79,0.031,0.802,0.218,0.375,0.812,4,2,1.336
101,0,19,79,0.923,0.802,0.218,0.375,0.812,3,4,2.06
101,0,5,79,0.923,0.802,0.034,0.255,0.152,3,2,1.524
101,0,14,79,0.923,0.802,0.104,0.037,0.152,2,3,1.524
101,1,18,80,0.923,0.802,0.034,0.375,0.152,6,4,2.524
101,1,21,80,0.923,0.802,0.036,0.048,0.812,4,4,3.06
101,1,16,80,0.923,0.802,0.218,0.375,0.037,5,3,2.431
101,1,19,80,0.923,0.802,0.301,0.375,0.152,5,4,2.524
101,1,7,80,0.923,0.135,0.091,0.375,0.037,2,2,1.889
101,0,8,80,0.923,0.135,0.218,0.089,0.812,1,2,1.518
101,0,14,80,0.923,0.802,0.032,0.255,0.812,6,3,2.06
101,0,11,81,0.923,0.025,0.218,0.255,0.812,2,2,1.429
101,0,7,81,0.923,0.135,0.301,0.255,0.812,6,2,1.518
101,0,12,81,0.923,0.802,0.091,0.255,0.812,4,3,2.06
101,0,9,81,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,20,81,0.923,0.802,0.301,0.089,0.812,7,4,2.06
101,1,18,82,0.923,0.802,0.218,0.375,0.812,6,4,3.06
101,1,6,82,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,1,7,82,0.923,0.802,0.218,0.089,0.812,4,2,3.06
101,0,20,83,0.011,0.025,0.218,0.038,0.812,4,4,0.689
101,0,16,83,0.923,0.135,0.301,0.089,0.812,3,3,1.518
101,1,11,83,0.923,0.135,0.218,0.375,0.812,1,2,2.518
101,0,21,83,0.923,0.802,0.104,0.037,0.152,3,4,1.524
101,0,21,84,0.923,0.025,0.301,0.255,0.812,4,4,1.429
101,0,14,84,0.923,0.802,0.091,0.255,0.812,1,3,2.06
101,1,18,84,0.031,0.802,0.091,0.038,0.812,5,4,2.336
101,1,17,84,0.923,0.802,0.301,0.089,0.812,7,3,3.06
101,1,10,90,0.923,0.802,0.301,0.038,0.812,3,2,3.06
101,0,10,90,0.923,0.135,0.043,0.255,0.152,5,2,0.983
101,0,14,90,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,9,90,0.923,0.802,0.091,0.255,0.812,7,2,2.06
101,1,7,92,0.923,0.135,0.301,0.375,0.812,3,2,2.518
101,1,13,92,0.923,0.802,0.301,0.037,0.812,6,3,3.06
101,1,0,93,0.011,0.025,0.218,0.255,0.812,7,1,1.689
101,1,8,94,0.923,0.802,0.301,0.089,0.812,3,2,3.06
101,1,8,94,0.923,0.802,0.301,0.089,0.812,1,2,3.06
101,0,20,95,0.026,0.018,0.043,0.038,0.152,6,4,0.159
101,0,14,95,0.923,0.802,0.056,0.028,0.812,4,3,2.06
101,0,13,96,0.923,0.018,0.218,0.375,0.152,4,3,0.888
101,0,3,96,0.923,0.802,0.032,0.045,0.812,7,1,2.06
101,0,18,96,0.923,0.802,0.032,0.255,0.812,1,4,2.06
101,0,8,96,0.923,0.135,0.301,0.375,0.812,2,2,1.518
101,1,10,96,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,19,96,0.923,0.802,0.056,0.037,0.152,6,4,2.524
101,1,16,97,0.923,0.135,0.091,0.255,0.812,6,3,2.518
101,1,11,97,0.923,0.802,0.032,0.255,0.812,2,2,3.06
101,1,9,98,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,1,12,99,0.923,0.135,0.056,0.255,0.812,5,3,2.518
101,1,20,99,0.923,0.802,0.218,0.039,0.152,3,4,2.524
101,1,6,100,0.923,0.802,0.218,0.028,0.812,6,2,3.06
101,0,8,102,0.923,0.802,0.034,0.375,0.812,5,2,2.06
101,0,16,102,0.923,0.802,0.091,0.255,0.812,6,3,2.06
101,1,9,106,0.923,0.802,0.026,0.039,0.152,7,2,2.524
101,1,15,107,0.923,0.802,0.026,0.037,0.152,2,3,2.524
101,0,14,110,0.923,0.802,0.301,0.037,0.812,2,3,2.06
101,0,20,111,0.923,0.802,0.043,0.038,0.812,7,4,2.06
